ts_ms,person,joint,x,y,score
2700804702,0,RElbow,581.6666870117188,447.5,0.7109934091567993
2700804702,0,RWrist,565.0,689.1666259765625,0.7788422107696533
2700804702,0,LHip,994.1666870117188,422.5,0.6947897672653198
2700804702,0,RHip,794.1666870117188,443.3333435058594,0.701946496963501
2700804702,0,LKnee,927.5,693.3333129882812,0.7777214050292969
2700804702,0,Rknee,777.5,693.3333129882812,0.7430554628372192
2700804702,0,LAnkle,935.8333129882812,701.6666259765625,0.43098002672195435
2700804702,0,RAnkle,790.0,689.1666259765625,0.41017991304397583
2700804702,0,Head,748.3333129882812,14.166679382324219,0.4610481262207031
2700804702,0,Neck,777.5,101.66667938232422,0.6412016749382019
2700804702,0,Hip,890.0,422.5,0.7763576507568359
2700804834,0,Nose,794.1666870117188,39.16667938232422,0.5925107598304749
2700804834,0,LEye,827.5,5.833346843719482,0.5944229364395142
2700804834,0,REye,735.8333129882812,18.33334732055664,0.5991926193237305
2700804834,0,LEar,869.1666870117188,10.00001335144043,0.616152286529541
2700804834,0,REar,656.6666870117188,26.66667938232422,0.6487427949905396
2700804834,0,LShoulder,1006.6666870117188,76.66667938232422,0.5661696195602417
2700804834,0,RShoulder,602.5,189.1666717529297,0.6344080567359924
2700804834,0,LElbow,1148.3333740234375,135.00001525878906,0.49302446842193604
2700804834,0,RElbow,573.3333129882812,472.5,0.6160634160041809
2700804834,0,RWrist,523.3333129882812,714.1666259765625,0.5591362714767456
2700804834,0,LHip,1010.8333129882812,439.1666564941406,0.6660526990890503
2700804834,0,RHip,794.1666870117188,460.0,0.6693113446235657
2700804834,0,LKnee,944.1666870117188,701.6666259765625,0.7351287603378296
2700804834,0,Rknee,777.5,697.5,0.7071833610534668
2700804834,0,LAnkle,935.8333129882812,697.5,0.40416383743286133
2700804834,0,RAnkle,794.1666870117188,693.3333129882812,0.4822600483894348
2700804834,0,Head,744.1666870117188,10.00001335144043,0.4654656648635864
2700804834,0,Neck,785.8333129882812,130.83334350585938,0.6165002584457397
2700804834,0,Hip,898.3333129882812,435.0,0.752859354019165
2700804968,0,Nose,785.8333129882812,47.5000114440918,0.551650881767273
2700804968,0,LEye,823.3333129882812,10.00001335144043,0.5512118339538574
2700804968,0,REye,731.6666870117188,18.33334732055664,0.5614373087882996
2700804968,0,LEar,877.5,10.00001335144043,0.5757137537002563
2700804968,0,REar,660.8333129882812,22.50001335144043,0.5928760766983032
2700804968,0,LShoulder,1023.3333129882812,68.33334350585938,0.5452063083648682
2700804968,0,RShoulder,606.6666870117188,180.83334350585938,0.5910543203353882
2700804968,0,LElbow,1148.3333740234375,110.00000762939453,0.5074080228805542
2700804968,0,RElbow,560.8333129882812,476.6666564941406,0.585081934928894
2700804968,0,RWrist,502.5,705.8333129882812,0.5073321461677551
2700804968,0,LHip,1015.0,426.6666564941406,0.6520848274230957
2700804968,0,RHip,790.0,443.3333435058594,0.6448172330856323
2700804968,0,LKnee,956.6666870117188,697.5,0.7478944063186646
2700804968,0,Rknee,785.8333129882812,693.3333129882812,0.7193952202796936
2700804968,0,LAnkle,948.3333129882812,701.6666259765625,0.43360620737075806
2700804968,0,RAnkle,798.3333129882812,697.5,0.5097174644470215
2700804968,0,Head,748.3333129882812,26.66667938232422,0.4367966055870056
2700804968,0,Neck,798.3333129882812,118.33334350585938,0.5879077911376953
2700804968,0,Hip,898.3333129882812,418.3333435058594,0.7032647728919983
2700805105,0,Nose,785.8333129882812,55.833343505859375,0.4397990107536316
2700805105,0,LEye,831.6666870117188,22.50001335144043,0.47904324531555176
2700805105,0,REye,731.6666870117188,30.833345413208008,0.4857310652732849
2700805105,0,LEar,894.1666870117188,10.00001335144043,0.5415560007095337
2700805105,0,REar,673.3333129882812,14.166679382324219,0.5364144444465637
2700805105,0,LShoulder,1056.6666259765625,68.33334350585938,0.5210627913475037
2700805105,0,RShoulder,615.0,143.33334350585938,0.5460532307624817
2700805105,0,LElbow,1219.1666259765625,130.83334350585938,0.41845548152923584
2700805105,0,RElbow,556.6666870117188,439.1666564941406,0.512100100517273
2700805105,0,RWrist,498.3333435058594,701.6666259765625,0.42785629630088806
2700805105,0,LHip,1015.0,422.5,0.6265150904655457
2700805105,0,RHip,790.0,435.0,0.6123329401016235
2700805105,0,LKnee,952.5,693.3333129882812,0.7362154722213745
2700805105,0,Rknee,781.6666870117188,685.0,0.7014288902282715
2700805105,0,LAnkle,940.0,701.6666259765625,0.4006364941596985
2700805105,0,RAnkle,794.1666870117188,697.5,0.5008503198623657
2700805105,0,Head,756.6666870117188,60.0000114440918,0.4022047817707062
2700805105,0,Neck,815.0,97.50000762939453,0.5520026087760925
2700805105,0,Hip,898.3333129882812,410.0,0.6604145169258118
2700805241,0,LEye,852.5,97.50000762939453,0.40189415216445923
2700805241,0,LEar,935.8333129882812,22.50001335144043,0.42724886536598206
2700805241,0,LShoulder,1140.0,39.16667938232422,0.42992860078811646
2700805241,0,RShoulder,615.0,60.0000114440918,0.5078609585762024
2700805241,0,RElbow,552.5,355.8333435058594,0.4752281904220581
2700805241,0,RWrist,481.6666564941406,718.3333129882812,0.4486827254295349
2700805241,0,LHip,1035.8333740234375,339.1666564941406,0.5793002843856812
2700805241,0,RHip,794.1666870117188,339.1666564941406,0.5527886748313904
2700805241,0,LKnee,956.6666870117188,660.0,0.6709216833114624
2700805241,0,Rknee,781.6666870117188,626.6666259765625,0.5799851417541504
2700805241,0,LAnkle,940.0,697.5,0.44597283005714417
2700805241,0,RAnkle,781.6666870117188,693.3333129882812,0.5774324536323547
2700805241,0,Neck,852.5,51.66667938232422,0.46941888332366943
2700805241,0,Hip,910.8333129882812,318.3333435058594,0.587599515914917
2700805241,0,RHeel,785.8333129882812,668.3333129882812,0.4180118441581726
2700805370,0,RWrist,465.0,701.6666259765625,0.42040079832077026
2700805370,0,LHip,1044.1666259765625,226.6666717529297,0.5012677907943726
2700805370,0,RHip,794.1666870117188,239.1666717529297,0.42164134979248047
2700805370,0,LKnee,948.3333129882812,593.3333129882812,0.5625983476638794
2700805370,0,Rknee,785.8333129882812,518.3333129882812,0.5279078483581543
2700805370,0,RAnkle,777.5,710.0,0.4373454749584198
2700805370,0,Hip,923.3333129882812,218.33334350585938,0.4903324246406555
2700805519,0,LElbow,535.8333129882812,197.5,0.4249535799026489
2700805519,0,LWrist,465.0,668.3333129882812,0.4903613030910492
2700805519,0,RHip,1090.0,89.16667938232422,0.4546131491661072
2700805519,0,Rknee,960.8333129882812,455.8333435058594,0.4920596778392792
2700805519,0,Hip,977.5,68.33334350585938,0.5363077521324158
2700805671,0,RShoulder,541.0265575315782,9.981035274696211,0.4146087169647217
2700805671,0,RElbow,497.98010493967826,161.03446919178688,0.46851885318756104
2700805671,0,RWrist,489.16987377185836,643.6583389061851,0.5981074571609497
2700805671,0,LHip,1027.3671998725226,14.218658574965765,0.6763461828231812
2700805671,0,RHip,789.1183408266074,59.76310563804199,0.6938216686248779
2700805671,0,LKnee,951.5451099120301,415.7966663662446,0.6607227325439453
2700805671,0,Rknee,782.2013381070303,357.8834817632876,0.663415253162384
2700805671,0,LAnkle,990.9400562140077,675.6245674967126,0.6612858176231384
2700805671,0,RAnkle,785.0155712650201,587.9779840897446,0.7070382833480835
2700805671,0,Hip,914.6061925082868,17.484140831590288,0.7213855981826782
2700805671,0,RBigToe,709.8261207396358,671.1403459370608,0.5868861079216003
2700805671,0,RSmallToe,707.6863567236287,650.4172105559586,0.5295240879058838
2700805671,0,LHeel,985.0835898787259,659.4739780751488,0.4699634909629822
2700805671,0,RHeel,799.5892286521623,607.4172598074734,0.6010746955871582
2700805804,0,RShoulder,510.27028964342645,23.772892800358676,0.42844003438949585
2700805804,0,RElbow,489.7838623133286,188.54469885969075,0.4836748242378235
2700805804,0,RWrist,513.6216603136645,662.9095674577061,0.6029346585273743
2700805804,0,LHip,989.8110209688735,-17.96552251738092,0.6507635116577148
2700805804,0,RHip,764.8685765472438,48.895016275761094,0.6406069397926331
2700805804,0,LKnee,955.7407165339574,395.04210785787336,0.6114276051521301
2700805804,0,Rknee,782.3418042023754,350.72431005355577,0.6180727481842041
2700805804,0,LAnkle,1009.2299779010756,639.394983357575,0.6082314252853394
2700805804,0,RAnkle,808.225212302595,583.2157654507112,0.6614380478858948
2700805804,0,Hip,882.515640863795,-2.435898155177796,0.6864306330680847
2700805804,0,RBigToe,738.3493561548464,663.8770622436643,0.4693452715873718
2700805804,0,RSmallToe,738.672542807033,642.6336337895729,0.4362753629684448
2700805804,0,LHeel,998.0149911279747,624.5139686582185,0.427094042301178
2700805804,0,RHeel,819.4401990756957,598.0967801500675,0.5589414834976196
2700805935,0,RShoulder,491.6457385878544,39.67351498947089,0.452609658241272
2700805935,0,RElbow,484.62438045789594,263.94549905570295,0.472542405128479
2700805935,0,RWrist,521.6154575291565,674.7623788878,0.5969777703285217
2700805935,0,LHip,970.6745314124422,-34.8164648014116,0.6844446659088135
2700805935,0,RHip,745.261769206212,44.05264597433823,0.692943811416626
2700805935,0,LKnee,949.2056503157198,364.10680080267497,0.6609387993812561
2700805935,0,Rknee,777.8810644753413,327.46905676093814,0.6575897932052612
2700805935,0,LAnkle,1023.5631203759834,624.8325188867284,0.6542973518371582
2700805935,0,RAnkle,816.1969070161855,562.449746747013,0.7071043252944946
2700805935,0,Hip,860.2239680391616,-13.038398490730629,0.7208390235900879
2700805935,0,RBigToe,747.300549917579,651.4828878094124,0.5699797868728638
2700805935,0,RSmallToe,743.4733760025387,635.2615686346157,0.512130856513977
2700805935,0,LHeel,1021.6495404262195,616.7218890014162,0.4610670506954193
2700805935,0,RHeel,834.1036354110443,583.9113188747199,0.607202410697937
2700806069,0,RShoulder,472.1233039965294,36.48086597930529,0.44655489921569824
2700806069,0,RElbow,461.22730286338134,244.44558529204167,0.5242414474487305
2700806069,0,RWrist,539.2525284323337,673.6190051590154,0.6379150152206421
2700806069,0,LHip,942.377280142317,-49.66020030987124,0.700380802154541
2700806069,0,RHip,719.9582366329961,35.27404348559992,0.7116326093673706
2700806069,0,LKnee,946.0737531611608,349.8232519966122,0.7016444206237793
2700806069,0,Rknee,778.3353864624767,313.6530793282294,0.6924738883972168
2700806069,0,LAnkle,1040.6902707597746,604.1383970588374,0.6751891374588013
2700806069,0,RAnkle,827.3864490864408,546.9645785940799,0.7414789795875549
2700806069,0,Hip,832.3071259999596,-24.95657055140751,0.7531309723854065
2700806069,0,RBigToe,769.4311763976064,642.936592333324,0.6297979354858398
2700806069,0,RSmallToe,762.1694763907891,619.0144746801774,0.5773472785949707
2700806069,0,LHeel,1033.0723816796392,593.3876274763202,0.5142810940742493
2700806069,0,RHeel,844.188647160479,559.2818264939715,0.6520498394966125
2700806201,0,RShoulder,459.2437224510595,52.96318471922504,0.41244563460350037
2700806201,0,RElbow,444.2383599307508,208.81158633562308,0.48648834228515625
2700806201,0,RWrist,548.0473393157788,671.7484008054178,0.625544548034668
2700806201,0,LHip,916.5618548408787,-66.53679630645433,0.6527820825576782
2700806201,0,RHip,702.5061927333528,27.81566080411909,0.6478884220123291
2700806201,0,LKnee,944.9131501298335,321.6279533252483,0.6532565951347351
2700806201,0,Rknee,775.6005571325352,293.74091500752724,0.6538323760032654
2700806201,0,LAnkle,1046.8714357265694,581.6432878762178,0.6598074436187744
2700806201,0,RAnkle,831.838888167186,512.5930644591501,0.6689808368682861
2700806201,0,Hip,807.8381532198986,-36.45628002505373,0.679643988609314
2700806201,0,RBigToe,786.5133087508439,608.486713104787,0.4932803511619568
2700806201,0,RSmallToe,783.4126906879517,587.4682957113598,0.4431424140930176
2700806201,0,LHeel,1045.4667602781333,577.7205123870792,0.5160667896270752
2700806201,0,RHeel,848.1123932214281,533.320272148808,0.540861189365387
2700806590,0,RShoulder,447.55782470489373,41.697167221472654,0.41751301288604736
2700806590,0,RElbow,431.0524901104243,227.3037220226444,0.5048491358757019
2700806590,0,RWrist,544.7519966106066,652.7196035099427,0.6553231477737427
2700806590,0,LHip,898.5879999957771,-86.56122472739037,0.6959062814712524
2700806590,0,RHip,686.0435656641947,10.524038751445062,0.7173621654510498
2700806590,0,LKnee,933.5915901716721,298.18311513759943,0.7190948724746704
2700806590,0,Rknee,764.1944913861972,288.7314464870151,0.742938756942749
2700806590,0,LAnkle,1051.215062335342,574.2884644497358,0.6876854300498962
2700806590,0,RAnkle,836.4906924584257,506.5544612472267,0.762421727180481
2700806590,0,Hip,794.7293036839341,-54.64066147324206,0.7486404180526733
2700806590,0,RBigToe,788.7654680134934,601.4598115336466,0.6740107536315918
2700806590,0,RSmallToe,781.1356792605237,582.0739080557908,0.5995360016822815
2700806590,0,LHeel,1053.5662422623352,568.8853166974441,0.5508642196655273
2700806590,0,RHeel,855.7520570099663,521.3625437974116,0.6468691229820251
2700806827,0,RShoulder,449.73512686223575,33.9110757101962,0.5456960201263428
2700806827,0,RElbow,451.83305134725396,152.47792724848125,0.640906810760498
2700806827,0,RWrist,549.646181193802,467.0244808774131,0.763198971748352
2700806827,0,LHip,881.0062652709232,-21.161441369842123,0.7353779077529907
2700806827,0,RHip,688.9554807462191,73.1664238845226,0.7322255373001099
2700806827,0,LKnee,933.5258787374971,340.3103006433108,0.7722358703613281
2700806827,0,Rknee,761.3415373615753,365.7599208028889,0.7704169750213623
2700806827,0,LAnkle,1038.0313476032088,586.2116855903427,0.709578275680542
2700806827,0,RAnkle,831.6409283494042,614.9021671497801,0.8536280393600464
2700806827,0,Hip,778.8543546009364,14.909420468670078,0.8014236688613892
2700806827,0,RBigToe,747.291422544235,688.874862411595,0.7053849101066589
2700806827,0,RSmallToe,740.3547277240757,669.2302907685263,0.7136553525924683
2700806827,0,LHeel,1036.8770841171804,595.4568498300468,0.423856645822525
2700806827,0,RHeel,856.8349255945336,623.6811438532151,0.7415438294410706
2700806971,0,RShoulder,487.0859826787281,4.337566614115843,0.532435953617096
2700806971,0,LElbow,980.128398320136,-103.91318222012444,0.583953320980072
2700806971,0,RElbow,500.9249763061555,86.93520747247248,0.7690086960792542
2700806971,0,LWrist,1034.4727037153643,79.93503510549345,0.7382662296295166
2700806971,0,RWrist,543.5633785725498,291.2413353789253,0.8070422410964966
2700806971,0,LHip,837.1685634937395,21.350339567943422,0.6498498916625977
2700806971,0,RHip,680.3422553687245,111.52352714297992,0.65525221824646
2700806971,0,LKnee,881.5569702841973,359.04341377459025,0.740675151348114
2700806971,0,Rknee,694.4268058065519,401.3262905664498,0.7777808904647827
2700806971,0,LAnkle,995.4150980536743,634.6516970580428,0.6768783330917358
2700806971,0,RAnkle,803.5533982626051,643.6767156072854,0.8808460235595703
2700806971,0,Hip,753.0939125133945,61.50021525339827,0.7867176532745361
2700806971,0,RBigToe,692.4294135793652,695.5050768494032,0.6799343824386597
2700806971,0,RSmallToe,701.208870811079,680.1616375114805,0.6723981499671936
2700806971,0,LHeel,1006.7380938925179,644.5251406238934,0.411132276058197
2700806971,0,RHeel,830.2198334393712,662.3296164048497,0.7535676956176758
2700807103,0,RShoulder,522.7179093080628,-7.322007566840398,0.47286707162857056
2700807103,0,LElbow,944.1655959236601,-67.58681818362896,0.5704295635223389
2700807103,0,RElbow,523.7651231471325,60.498322675811565,0.7193553447723389
2700807103,0,LWrist,972.4197799088685,71.23372979473339,0.7175611257553101
2700807103,0,RWrist,547.1774336904949,217.31270547973787,0.6955819725990295
2700807103,0,LHip,816.2922534579637,56.237391512108246,0.6471652984619141
2700807103,0,RHip,662.873952597422,117.22730262172855,0.6409952640533447
2700807103,0,LKnee,858.2028922894746,366.6142117072234,0.7019139528274536
2700807103,0,Rknee,684.2256654349351,389.2675676617855,0.7360485196113586
2700807103,0,LAnkle,938.4500504170685,656.4321209925411,0.7677180767059326
2700807103,0,RAnkle,784.8155326536069,653.6846175121113,0.8513439893722534
2700807103,0,Hip,736.2951368799229,81.02341337186128,0.7670360803604126
2700807103,0,RBigToe,670.5648234308126,698.1985978218172,0.6539224982261658
2700807103,0,RSmallToe,680.3206793180744,683.4567093435055,0.6744314432144165
2700807103,0,LHeel,946.6880508492108,676.0158785380515,0.5241524577140808
2700807103,0,RHeel,811.0474015780841,678.1103039337668,0.7608593702316284
2700807236,0,RShoulder,539.3829944758113,-29.84214571002468,0.413044810295105
2700807236,0,LElbow,921.3465873264537,-66.25670790408856,0.4972088932991028
2700807236,0,RElbow,564.5185544081155,29.758439940735443,0.6714764833450317
2700807236,0,LWrist,929.7748905409493,54.57002988439456,0.7009458541870117
2700807236,0,RWrist,582.3508440235606,157.68824526255207,0.7001197338104248
2700807236,0,LHip,813.1750335991896,32.96047007724176,0.6954379081726074
2700807236,0,RHip,673.3399883901814,86.10785135604493,0.6647624969482422
2700807236,0,LKnee,799.1181099397147,354.6481283879758,0.7681378126144409
2700807236,0,Rknee,689.5212181320709,353.097177771675,0.7579504251480103
2700807236,0,LAnkle,895.2333738998309,682.0134983257763,0.7966134548187256
2700807236,0,RAnkle,770.955238220777,665.681190630984,0.9036726951599121
2700807236,0,Hip,745.3208751966083,59.24654782164659,0.7915328145027161
2700807236,0,RBigToe,649.4531364421406,699.4453390627219,0.7086828947067261
2700807236,0,RSmallToe,660.6829649862397,689.4660568498251,0.7210414409637451
2700807236,0,LHeel,919.3186662028266,703.8979258458118,0.674059271812439
2700807236,0,RHeel,800.317725963597,695.2439047879669,0.794482946395874
2700807368,0,LWrist,919.1763171697736,17.351767555088266,0.5048559308052063
2700807368,0,RWrist,624.986415977466,84.90480455926175,0.4961475729942322
2700807368,0,LHip,797.3944156156576,52.397395238349816,0.5956984758377075
2700807368,0,RHip,679.7515936436492,86.96470060182696,0.6033073663711548
2700807368,0,LKnee,773.0960576898896,386.56280716328007,0.7599262595176697
2700807368,0,Rknee,713.7133457761781,380.84213843214263,0.7290040254592896
2700807368,0,LAnkle,876.4661444688317,664.030311279714,0.8126465678215027
2700807368,0,RAnkle,767.4140636587158,664.0496503814094,0.9062456488609314
2700807368,0,Hip,736.7426324155389,71.98977116996642,0.603158175945282
2700807368,0,LBigToe,790.1888514922533,715.9448856386607,0.4871557056903839
2700807368,0,RBigToe,654.3887153026076,702.2777354403128,0.7364658117294312
2700807368,0,LSmallToe,854.1889790178074,725.326363808939,0.42676031589508057
2700807368,0,RSmallToe,661.7102665424072,693.0428505918535,0.7272164821624756
2700807368,0,LHeel,908.7883428961618,689.6558210561735,0.7105751037597656
2700807368,0,RHeel,791.9363203158805,694.7709733069313,0.7680096626281738
2700807503,0,LHip,788.1565452661857,142.0287948415037,0.5513356328010559
2700807503,0,RHip,705.5077086234347,153.4735339853267,0.584766685962677
2700807503,0,LKnee,782.4428260329912,410.22490728448406,0.7172786593437195
2700807503,0,Rknee,728.1193289252606,410.8153902665045,0.6815362572669983
2700807503,0,LAnkle,859.0132381228743,662.825585378808,0.7934765815734863
2700807503,0,RAnkle,762.8182687210113,662.9124407261664,0.7703371644020081
2700807503,0,Hip,759.1018004341561,144.58172139454163,0.5967562198638916
2700807503,0,LBigToe,683.8165273777146,715.863913772829,0.4322671592235565
2700807503,0,RBigToe,653.3029666093295,701.8141203074354,0.6600829362869263
2700807503,0,LSmallToe,693.2119676031616,727.586533289418,0.5205038785934448
2700807503,0,RSmallToe,660.8749517219871,692.7833800593245,0.654767632484436
2700807503,0,LHeel,886.8349142804447,693.8427433814039,0.6269972324371338
2700807503,0,RHeel,782.7033205894901,698.8096992306052,0.6658502817153931
2700807634,0,RWrist,924.0517347434819,93.31634312735736,0.4653061628341675
2700807634,0,LHip,751.0588361811981,165.0303665285,0.5585312843322754
2700807634,0,RHip,851.1376132883615,166.29504003374507,0.5151317715644836
2700807634,0,LKnee,754.2653201982308,419.2109500007877,0.6167506575584412
2700807634,0,Rknee,820.9039635177695,417.27746256876884,0.6312224864959717
2700807634,0,LAnkle,749.0211540462807,669.4683149700744,0.7045369148254395
2700807634,0,RAnkle,836.6051884590431,671.0954867534472,0.6999342441558838
2700807634,0,Hip,784.3781273362267,164.0636236975706,0.5560282468795776
2700807634,0,LBigToe,645.2608140816479,684.9841305600197,0.6424071788787842
2700807634,0,RBigToe,666.3271097020294,692.7097222781856,0.48224520683288574
2700807634,0,LSmallToe,641.5793113485798,701.7645873803094,0.6939483284950256
2700807634,0,RSmallToe,666.3271097020294,692.7097222781856,0.4728527069091797
2700807634,0,LHeel,767.0101017423336,714.7989756338791,0.614495038986206
2700807634,0,RHeel,841.9785525982591,712.6238029366679,0.6319799423217773
2700807768,0,LElbow,961.3531319370711,10.080047060567994,0.41473081707954407
2700807768,0,LWrist,935.3015170959422,88.90690507307293,0.5216203331947327
2700807768,0,RWrist,735.2637727781207,90.41090033055909,0.4058609902858734
2700807768,0,LHip,822.2013727415285,133.23863213818544,0.577225923538208
2700807768,0,RHip,751.2633453231556,140.62832098195662,0.5399547815322876
2700807768,0,LKnee,818.4852355786088,412.38055378863163,0.6067380309104919
2700807768,0,Rknee,697.8289618929298,398.273183439255,0.558179497718811
2700807768,0,LAnkle,831.6561064964885,675.0791540527122,0.5646935701370239
2700807768,0,RAnkle,723.3878571094349,669.4707533597091,0.595955491065979
2700807768,0,Hip,805.4806976352504,137.18307549987153,0.6109735369682312
2700807768,0,LBigToe,623.2303231448873,680.6384921702501,0.598050057888031
2700807768,0,RBigToe,623.2857881515072,676.4721743371189,0.5287613868713379
2700807768,0,LSmallToe,622.952999736731,701.4699592764089,0.6248478889465332
2700807768,0,RSmallToe,631.6738269821692,672.4168467345044,0.5142626166343689
2700807768,0,LHeel,843.6003521498214,716.9084824724177,0.42651012539863586
2700807768,0,RHeel,756.2190340630748,707.411148384188,0.5208505392074585
2700807898,0,LElbow,979.163866280411,10.219610727091421,0.5246230363845825
2700807898,0,LWrist,953.2440871651813,109.0234123631922,0.6422067880630493
2700807898,0,RWrist,733.978135618506,72.7633155939998,0.5025936365127563
2700807898,0,LHip,855.6185126239504,141.57369767383807,0.5799552202224731
2700807898,0,RHip,751.3750415197876,140.40812114285563,0.5980308055877686
2700807898,0,LKnee,816.37540973244,419.09667144999923,0.6996322870254517
2700807898,0,Rknee,696.9785607794972,387.9502954489917,0.6611925363540649
2700807898,0,LAnkle,815.435529966514,681.8924412523794,0.7212634086608887
2700807898,0,RAnkle,709.1615419433697,638.901635293912,0.7544335722923279
2700807898,0,Hip,809.418961963095,147.55233069324888,0.6104360818862915
2700807898,0,LBigToe,659.9790484563732,703.1372479475029,0.44831156730651855
2700807898,0,RBigToe,609.0793086463934,637.9490859155676,0.638404369354248
2700807898,0,LSmallToe,629.5720911304668,726.6130349933097,0.4814814329147339
2700807898,0,RSmallToe,613.4536138606468,634.0009842736707,0.6469031572341919
2700807898,0,LHeel,829.9496337147013,724.3568373283892,0.5660035610198975
2700807898,0,RHeel,727.623869244054,685.7403428265138,0.6369598507881165
2700808040,0,LElbow,974.1226439828563,8.5236010147757,0.5901095867156982
2700808040,0,RElbow,731.3932676475522,19.023000032191547,0.4302294850349426
2700808040,0,LWrist,942.936448738924,111.00830593930792,0.7116428017616272
2700808040,0,RWrist,724.4924795143768,64.52502441632026,0.5191121697425842
2700808040,0,LHip,848.9415199948502,147.11711944885533,0.6383190155029297
2700808040,0,RHip,741.3006720389558,132.31849896113434,0.6444976329803467
2700808040,0,LKnee,824.1733906914465,421.1261986484993,0.7761775255203247
2700808040,0,Rknee,717.7787338903635,385.5315704267599,0.7949591279029846
2700808040,0,LAnkle,816.2912819835178,691.9730186259275,0.8506032228469849
2700808040,0,RAnkle,699.4129167602171,622.3570199585763,0.8817746639251709
2700808040,0,Hip,794.8718877012293,143.87702171615516,0.6831064224243164
2700808040,0,LBigToe,726.4555782438545,728.3310870582847,0.6051207780838013
2700808040,0,RBigToe,594.9342805066639,624.4444477910463,0.7644673585891724
2700808040,0,LSmallToe,775.3690940827223,747.9587305674646,0.5555243492126465
2700808040,0,RSmallToe,603.5019683813517,620.7837621824485,0.7500423192977905
2700808040,0,LHeel,830.6849784570179,730.4028242171005,0.7399331331253052
2700808040,0,RHeel,717.9657782250026,661.0360615901391,0.8159421682357788
2700808219,0,LElbow,933.6911526248797,11.37323040072566,0.5277875661849976
2700808219,0,LWrist,897.1352666143292,125.93966918826109,0.6639034748077393
2700808219,0,RWrist,713.2101471644947,64.0704518512496,0.5196017026901245
2700808219,0,LHip,819.3619851909224,166.89099852200056,0.6013983488082886
2700808219,0,RHip,732.3065369876767,157.1462516484952,0.6141451597213745
2700808219,0,LKnee,798.7100992798916,424.43121186444665,0.7527381181716919
2700808219,0,Rknee,725.1932557867535,398.85191060594593,0.7724474668502808
2700808219,0,LAnkle,814.9496475373071,692.6820133785033,0.866254985332489
2700808219,0,RAnkle,702.5114651433543,622.8607647739462,0.8939386606216431
2700808219,0,Hip,773.0900692792052,172.2810200344539,0.5980051755905151
2700808219,0,LBigToe,724.9678958518921,728.677112630441,0.5730752348899841
2700808219,0,RBigToe,597.7592244556505,628.6845740001093,0.781430721282959
2700808219,0,LSmallToe,769.6436500362012,748.2360385692068,0.5135444402694702
2700808219,0,RSmallToe,602.183439022199,624.7924169148425,0.774069607257843
2700808219,0,LHeel,833.6122975217489,727.2774570601988,0.7222791910171509
2700808219,0,RHeel,716.483810909979,665.5065474699297,0.830575704574585
2700808380,0,LShoulder,849.3206364305079,-7.571043022244535,0.4569244682788849
2700808380,0,RShoulder,739.2257499833064,19.379535961049555,0.4193236231803894
2700808380,0,LElbow,879.6774368984146,44.29006214715533,0.46128934621810913
2700808380,0,RElbow,723.8274432020884,68.56431153511815,0.4409583806991577
2700808380,0,LWrist,853.7703097131795,130.42424442858018,0.4410597085952759
2700808380,0,RWrist,704.5128623383832,113.34622083128019,0.5132349729537964
2700808380,0,LHip,792.130290148044,185.25179750710947,0.6295944452285767
2700808380,0,RHip,733.6531476884925,186.00511564724204,0.6337893605232239
2700808380,0,LKnee,757.4641958343866,421.13001636233247,0.7348591089248657
2700808380,0,Rknee,720.2714848453531,414.78074273250644,0.7799290418624878
2700808380,0,LAnkle,788.8644879856678,669.2202269843083,0.8363604545593262
2700808380,0,RAnkle,699.787243683004,622.2719697037608,0.9109615087509155
2700808380,0,Neck,776.6617633499227,21.569262705308944,0.45083314180374146
2700808380,0,Hip,766.9296446350479,187.95154179592262,0.6345504522323608
2700808380,0,LBigToe,703.4835798060312,701.7901785432315,0.5626419186592102
2700808380,0,RBigToe,602.9009383865136,637.4737674386614,0.8373667001724243
2700808380,0,LSmallToe,648.6794699823954,711.1059134108457,0.5079227685928345
2700808380,0,RSmallToe,607.3037554021535,633.5575516141794,0.8229186534881592
2700808380,0,LHeel,816.2782282250546,700.0402040738652,0.7254469394683838
2700808380,0,RHeel,714.2357654120224,660.6811961447173,0.8286694288253784
2700808592,0,LShoulder,774.9900931931693,-14.777553591713396,0.4461769461631775
2700808592,0,LElbow,854.0204785540473,49.2648294272352,0.4021691679954529
2700808592,0,RElbow,870.0606315847791,58.74820095032834,0.4576095938682556
2700808592,0,LWrist,705.32805501859,84.7420120957662,0.45950567722320557
2700808592,0,RWrist,879.3697621871149,163.82823733906324,0.44688349962234497
2700808592,0,LHip,769.2554097088262,185.3138123220904,0.694732666015625
2700808592,0,RHip,781.4318823882516,190.34816099732825,0.6290486454963684
2700808592,0,LKnee,747.8323226692784,430.2473500407569,0.775834321975708
2700808592,0,Rknee,727.9284289386907,416.31494377230626,0.8071014881134033
2700808592,0,LAnkle,767.680362502047,682.2638283012009,0.8876394629478455
2700808592,0,RAnkle,696.6701161485594,622.963112499092,0.9314316511154175
2700808592,0,Neck,768.4925113865876,18.180802390274025,0.4639739692211151
2700808592,0,Hip,773.4117453903692,185.6064652409176,0.7279599905014038
2700808592,0,LBigToe,661.722347848776,704.0420257608462,0.6513547897338867
2700808592,0,RBigToe,599.902857670642,632.8575564412445,0.85816490650177
